Image_Path,Label_0,Label_1,Label_2,Label_3,Label_4,Label_5,Label_6,Label_7,Label_8,Label_9,Label_10,Label_11,Label_12,Label_13,Label_14,Label_15,Label_16,Label_17,Label_18,Label_19,Label_22,Label_23,Label_25,Label_26,Label_27,Label_28,Label_29,Label_31,Label_32,Label_34,Label_35,Label_36,Label_37,Label_39,Label_40,Label_41,Label_42,Label_43,Label_44,Label_47,Label_48,Label_49,Label_50,Label_51,Label_53,Label_54,Label_55,Label_56,Label_57,Label_58,Label_59,Label_60,Label_61,Label_62,Label_64,Label_65,Label_66,Label_67,Label_68,Label_69,Label_70,Label_72,Label_73,Label_74,Label_75,Label_77,Label_78,Label_79,Label_80,Label_81,Label_82,Label_83,Label_85,Label_87,Label_88,Label_89,Label_90,Label_92,Label_93,Label_94,Label_95,Label_97,Label_98,Label_100,Label_101,Label_105,Label_106,Label_107,Label_109,Label_110,Label_111,Label_112,Label_113,Label_114,Label_115,Label_116,Label_117,Label_118,Label_119,Label_122,Label_123,Label_124,Label_125,Label_126,Label_128,Label_129,Label_131,Label_132,Label_133,Label_134,Label_135,Label_136,Label_137,Label_138,Label_139,Label_140,Label_141,Label_142,Label_143,Label_144,Label_145,Label_146,Label_147,Label_148,Label_149,Label_150,Label_151,Label_153,Label_154,Label_155,Label_156,Label_157,Label_158,Label_159,Label_160,Label_161,Label_162,Label_163,Label_165,Label_167,Label_168,Label_169,Label_171,Label_172,Label_173,Label_174,Label_175,Label_177,Label_186,Label_188,Label_189,Label_190,Label_191,Label_192,Label_193,Label_194,Label_195
./test\689,1.8288668526661528e-07,7.351008943984467e-08,2.0207482404665922e-07,1.932471642862423e-07,6.174940539388668e-08,4.0798498350772516e-07,3.381211363750897e-07,1.4262900314302901e-07,3.6773610926856615e-07,6.483010360163679e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.368165337078119e-07,1.1670597561624167e-07,4.3421843969857315e-07,1.155031283919451e-07,3.582583223867947e-08,1.278009747864906e-07,3.646813886439767e-07,4.499900507266179e-07,6.784643716691381e-07,2.9442328209111047e-07,1.8921632304876535e-07,1.650373525904393e-07,1.4252784588692154e-07,1.0684583740624302e-07,4.262874022272426e-07,0.9999925323914032,1.3710288907781554e-07,1.115710431617251e-06,1.9568103311465494e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./test\690,3.9082272932710725e-06,3.1094303188616967e-07,2.2993621890911652e-07,1.4627965184661347e-07,9.400437711973708e-07,1.9743178380350625e-07,1.5923911941352439e-06,2.09679995271211e-07,1.8876155776318803e-07,1.1220060552793579e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3756862643596558e-07,2.3210767820313528e-07,3.581501596436744e-07,3.425291428131936e-08,1.27387040084145e-07,2.4437869709296e-07,7.45326041952976e-08,1.4848124174591028e-07,1.7285766829997498e-06,1.6245526821098717e-07,6.140803207451218e-07,2.0115964254545693e-07,3.3221867935313007e-07,1.074605536171023e-06,5.54022632306475e-06,2.0005026283795725e-07,0.9999795115322035,2.0638150720510332e-07,1.2615405820161092e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./test\691,1.0329080542392674e-06,1.612879417307842e-07,2.599044795821855e-07,1.2014871666659783e-07,1.0339775136808933e-07,7.743562793325684e-08,1.108425419343377e-06,8.568543449788032e-08,6.326633553463418e-08,1.2033581475848207e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3177441605487216e-07,2.766610433619476e-07,1.7244577218625578e-06,1.86356839636641e-08,3.8583521393898686e-07,1.1956889195139358e-07,6.243635772560093e-08,6.751318792175869e-08,1.9833345366960185e-06,4.711434881402286e-07,1.444661860182301e-07,1.1249392567548369e-07,3.012397702040448e-07,1.1072711551417898e-06,8.254944735751167e-05,1.1125657866567269e-07,0.999905315392317,6.119523744092125e-07,8.930188539948117e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./test\692,4.596415937957905e-08,4.2098833647364413e-08,1.3365619344846575e-07,8.054607376058187e-08,2.2659260687101202e-07,1.2445223414806637e-07,8.073118756028474e-08,8.181245339753659e-08,1.0557707657857299e-07,5.048957234871353e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.493361252278356e-08,6.674439869668154e-08,7.354878172250943e-08,4.786347586330849e-07,3.3691547372698003e-08,4.9258602317506055e-08,6.909951314781697e-07,1.7966248480325918e-07,1.0483217012885524e-06,6.436161659166316e-08,4.7908960704775315e-08,1.2060396173856403e-07,1.348319323397302e-07,6.311617029186081e-08,5.63739616217746e-07,9.864310559706488e-08,9.560269034708346e-08,0.9999950634576631,6.002287317347045e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./test\693,6.750769011452868e-05,1.84558977625331e-05,0.00014780938357092366,0.00014362403608201085,0.2775481038549345,0.00034950536833032166,0.00017914558148150942,0.0001686274571470836,0.0002989696152716761,2.1363286699924572e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021324828011963983,0.00010644237758058473,0.00014666691434619508,0.001738488743063333,9.104443776920063e-05,7.925994917829192e-05,0.00019397836457371237,0.0005840263215296023,0.00023291868399536993,7.705388121780986e-05,0.0001310768153577991,0.00016452063627948765,0.00015653389386674892,7.706254463962703e-05,0.000352096763317345,0.00016834290491931869,0.0001468340861193582,0.7162402170043747,0.00015707522635691125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./test\694,1.2329582604179284e-07,3.2317610373283734e-08,1.5921090813852397e-07,1.1263407693408361e-07,2.0201858179022987e-08,7.151124124154122e-08,1.1243151418947534e-07,1.3628018224684411e-07,1.779245529584325e-07,2.482255443540046e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.232811000961659e-08,5.242834863966427e-07,5.661242390943388e-08,2.1242791588671414e-08,2.1652818298014972e-07,1.0204552248431077e-07,3.230612067654623e-08,3.2904892028369203e-07,6.499184576295376e-07,3.0070441805337094e-07,6.589835228358983e-08,1.7846057201495496e-06,2.417007093952505e-07,9.324504928908174e-08,1.3316001589894337e-07,8.660323779638805e-08,3.656662199006907e-08,4.0853858797038704e-08,0.9999942517176756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./test\695,9.065608807568843e-08,1.1287408276910175e-08,3.8555663802258415e-08,1.066404931299118e-07,1.080966554904716e-08,3.9205492774872573e-08,5.690274956288537e-08,7.0167547982637e-08,4.3124736808887446e-08,2.3454712088013858e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.940008595439865e-08,3.851619766861565e-07,3.282634556844283e-08,3.6505120807365276e-08,4.889762649458386e-08,5.1807282532421305e-08,4.7151490244059673e-08,8.010749794757669e-07,1.0605617536648803e-06,2.8859884332547485e-08,3.245687412435787e-08,2.8002792713987145e-07,1.5284512232761832e-07,3.951336890361809e-08,1.4373233812312938e-07,4.772537058004183e-08,2.0111480833715367e-08,2.5177871468738528e-08,0.9999962353585428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./test\696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1068578424638514e-06,3.1510449896105333e-06,2.6973841260126187e-06,6.219171900847046e-07,1.2223354812430243e-06,1.9599363270526056e-07,1.384167304931535e-07,1.7425536719854167e-07,2.6585168382850244e-07,1.4922457953374013e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999675401344106,2.1257769953877273e-07,7.290665592882226e-07,2.544925166161184e-07,8.645067973420427e-08,2.608456115007817e-07,2.736769138024469e-07,9.709590420631401e-07,6.883801384333958e-06,6.855815963380953e-07,6.23965325127978e-07,3.825997291321183e-06,2.191773011146961e-06,3.2623647735029314e-07,5.061662881807894e-07,2.662125236752258e-07,1.8940910586808728e-07,2.910532702674307e-07,2.415925579335031e-07,2.4134840609006934e-06,1.6022083538105122e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./test\697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.634982151086944e-08,1.9972623062237104e-08,6.396630990160624e-08,2.768256728171554e-08,2.3726389522788846e-08,8.261494139788221e-08,6.913238239181888e-08,4.4369427527878125e-08,5.785041596286089e-08,6.017139838428849e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.153324668281547e-08,0.999995336299148,3.059821873413272e-08,3.4658855749006535e-08,1.0992961777416468e-08,1.7698578009962058e-06,1.7607333625478306e-07,9.292713380468928e-08,1.7151846323542841e-07,2.045739110472501e-07,8.53655841368933e-08,3.2197834999089187e-08,1.219998674185723e-08,2.3586876046006222e-07,1.928756145323432e-07,3.599351130523141e-08,1.3601081943393878e-07,4.386486726090593e-08,2.2914557152598403e-08,1.3864721534639893e-08,8.439743892677079e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./test\698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010297069041826703,8.390532341367506e-06,3.257935593387413e-05,5.855840188949937e-05,6.539078989108265e-05,0.00023543941252168927,2.4624121188210698e-05,3.13253319015636e-05,1.892230292096194e-05,1.9160729327293633e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.324297443593303e-05,0.0006240895719441828,0.9906724899416548,0.000497570508386146,0.0002446937298226172,4.6107364698108184e-05,0.0017689279137451913,0.00011619089123669904,4.211431106033465e-05,4.0478821582011734e-05,3.075615230530085e-05,4.3732124447765794e-05,0.004909061430908127,2.4001689159650766e-05,6.2121479669918e-05,3.158238271123617e-05,6.732709992533123e-05,3.6613547834228235e-05,1.7243611039299946e-05,2.8840570944854862e-05,6.545221415436774e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./test\699,4.441041137965446e-05,7.711569137600695e-06,7.215350018631295e-05,0.0001130366695765512,0.9951893338083582,5.5632853123813664e-05,0.00013098081455049527,7.307828993455168e-05,7.901463662527611e-05,1.5207196024751293e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4127583268809335e-05,2.399302802600429e-05,1.6540447692113606e-05,7.987552837063127e-05,2.123244868516234e-05,2.2065360841431584e-05,3.719213426970764e-05,0.0009807416586825038,2.3611634798605772e-05,2.8534972215207715e-05,3.0564438759671953e-05,3.11323701513231e-05,4.435234344453445e-05,5.889673111347268e-05,4.840028359851213e-05,4.306393833749351e-05,0.00019470239157521937,0.0024552848577005506,2.512809957207386e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./test\700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3293200540099683e-08,5.1290280472623265e-09,2.230482379418865e-08,3.9894947664943886e-08,2.9827072451727426e-09,2.03384582863563e-08,1.619055289511593e-08,1.1300946464918896e-08,8.948489393608603e-09,2.980065185431159e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2281511776662846e-08,1.9833814003176212e-08,7.862611749042792e-07,0.9999974779114718,3.645539299941216e-09,9.351819443006007e-09,9.892318973830926e-08,1.5834609559105396e-07,1.2547172563045364e-08,3.260389685049998e-08,1.3201532387072292e-08,2.8759760548349798e-08,4.207514902603467e-08,1.0980943493668206e-08,6.216819803495288e-08,2.989005862082961e-07,4.0816146887243065e-07,1.513835069058681e-08,1.887799440962103e-08,1.8849274319218713e-08,2.2791383129234892e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./test\701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.082600077839104e-05,5.991068857226681e-06,1.541254393185806e-05,2.6505856351719633e-05,0.00011168242018493289,0.0002161279594515092,1.8995528320272683e-05,2.1570914520770973e-05,1.3371958538182388e-05,1.2203443835948811e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.799310421432501e-05,1.5642722852808237e-05,7.108093274345966e-05,1.7468519622832907e-05,0.9968064308799203,3.93400501170424e-05,8.89409448039352e-06,2.8571570276705038e-05,3.488530928105781e-05,1.2183194626739989e-05,1.093482250208308e-05,1.1918042142038186e-05,0.0022262120353362357,1.5621438892335556e-05,2.7417349846012852e-05,1.1518974059966783e-05,2.2530758938664527e-05,3.104400439823302e-05,1.2598693095830268e-05,2.2385247556490962e-05,2.2640560325428238e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./test\702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7930434894077903e-06,4.1155246707941965e-06,2.2221640961890123e-06,1.9629891733966046e-06,2.409686239469366e-07,2.1997814910453865e-05,3.819614091815169e-06,2.8234209208765017e-06,2.5415405642974063e-06,7.787024027770225e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2076811812042835e-06,6.270428332124456e-05,2.753192647225876e-06,9.766291294724608e-07,7.806465307551357e-07,0.9996754554920037,1.54485077823854e-06,3.7015741071660448e-06,1.6151007977836747e-06,2.7293322103363077e-06,4.934994575856345e-06,4.607145749090171e-06,4.000410528488175e-06,0.0001457310806100152,4.43651988281548e-06,2.6328928882858485e-06,3.941710134412695e-06,3.3978566576017355e-06,1.9511930259315114e-06,7.446180891909094e-07,2.585701220730908e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./test\703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.672177144440814e-08,3.258710293502198e-08,6.80968188690388e-08,5.587829788333556e-08,8.860511115514079e-09,9.029533034284667e-07,2.4904205048777995e-07,8.075560532046864e-08,1.0360350962383173e-07,2.347893389749065e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0983945913520089e-07,1.6875507788712989e-06,5.9465943408548405e-08,3.566394996023936e-08,1.1929431735696208e-08,0.9999932050015142,6.68887559603049e-08,1.0867536276792138e-07,1.3932940350340232e-07,3.008055221868616e-07,7.722122166240843e-08,6.363421462616972e-08,1.0834320855727694e-07,1.39204125309417e-06,2.28169936600335e-07,5.173402821061054e-08,1.58052140987819e-07,1.4099814341330374e-07,5.737998140299398e-08,3.095660928582098e-08,3.6434123553546964e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
